t_s,rtt_ms,capacity_mbps,loss_p,reconfig
33.1500,136.925,63.7814,0.000500,0
33.2000,136.925,63.6273,0.000500,0
33.2500,136.925,63.4697,0.000500,0
33.3000,136.925,63.3099,0.000500,0
33.3500,136.925,63.1491,0.000500,0
33.4000,136.925,62.9882,0.000500,0
33.4500,136.925,62.8286,0.000500,0
33.5000,136.925,62.6714,0.000500,0
33.5500,136.925,62.5177,0.000500,0
33.6000,136.925,62.3686,0.000500,0
33.6500,136.925,62.2252,0.000500,0
33.7000,136.925,62.0886,0.000500,0
33.7500,136.925,61.9597,0.000500,0
33.8000,136.925,61.8394,0.000500,0
33.8500,136.925,61.7286,0.000500,0
33.9000,136.925,61.6282,0.000500,0
33.9500,136.925,61.5388,0.000500,0
34.0000,136.925,61.4611,0.000500,0
34.0500,136.925,61.3957,0.000500,0
34.1000,136.925,61.3430,0.000500,0
34.1500,136.925,61.3034,0.000500,0
34.2000,136.925,61.2772,0.000500,0
34.2500,136.925,61.2645,0.000500,0
34.3000,136.925,61.2656,0.000500,0
34.3500,136.925,61.2803,0.000500,0
34.4000,136.925,61.3085,0.000500,0
34.4500,136.925,61.3501,0.000500,0
34.5000,136.925,61.4048,0.000500,0
34.5500,136.925,61.4721,0.000500,0
34.6000,136.925,61.5516,0.000500,0
34.6500,136.925,61.6427,0.000500,0
34.7000,136.925,61.7448,0.000500,0
34.7500,136.925,61.8570,0.000500,0
34.8000,136.925,61.9787,0.000500,0
34.8500,136.925,62.1088,0.000500,0
34.9000,136.925,62.2466,0.000500,0
34.9500,136.925,62.3909,0.000500,0
35.0000,136.925,62.5407,0.000500,0
35.0500,136.925,62.6950,0.000500,0
35.1000,136.925,62.8527,0.000500,0
35.1500,136.925,63.0126,0.000500,0
35.2000,136.925,63.1735,0.000500,0
35.2500,136.925,63.3343,0.000500,0
35.3000,136.925,63.4938,0.000500,0
35.3500,136.925,63.6509,0.000500,0
35.4000,136.925,63.8044,0.000500,0
35.4500,136.925,63.9533,0.000500,0
35.5000,136.925,64.0964,0.000500,0
35.5500,136.925,64.2328,0.000500,0
35.6000,136.925,64.3614,0.000500,0
35.6500,136.925,64.4813,0.000500,0
35.7000,136.925,64.5917,0.000500,0
35.7500,136.925,64.6917,0.000500,0
35.8000,136.925,64.7806,0.000500,0
35.8500,136.925,64.8578,0.000500,0
35.9000,136.925,64.9227,0.000500,0
35.9500,136.925,64.9749,0.000500,0
36.0000,136.925,65.0140,0.000500,0
36.0500,136.925,65.0397,0.000500,0
36.1000,136.925,65.0518,0.000500,0
36.1500,136.925,65.0502,0.000500,0
36.2000,136.925,65.0349,0.000500,0
36.2500,136.925,65.0061,0.000500,0
36.3000,136.925,64.9640,0.000500,0
36.3500,136.925,64.9088,0.000500,0
36.4000,136.925,64.8410,0.000500,0
36.4500,136.925,64.7610,0.000500,0
36.5000,136.925,64.6694,0.000500,0
36.5500,136.925,64.5670,0.000500,0
36.6000,136.925,64.4543,0.000500,0
36.6500,136.925,64.3323,0.000500,0
36.7000,136.925,64.2019,0.000500,0
36.7500,136.925,64.0638,0.000500,0
36.8000,136.925,63.9193,0.000500,0
36.8500,136.925,63.7692,0.000500,0
36.9000,136.925,63.6148,0.000500,0
36.9500,136.925,63.4570,0.000500,0
37.0000,136.925,63.2971,0.000500,0
37.0500,136.925,63.1361,0.000500,0
37.1000,136.925,62.9754,0.000500,0
37.1500,136.925,62.8159,0.000500,0
37.2000,136.925,62.6589,0.000500,0
37.2500,136.925,62.5056,0.000500,0
37.3000,136.925,62.3569,0.000500,0
37.3500,136.925,62.2140,0.000500,0
37.4000,136.925,62.0780,0.000500,0
37.4500,136.925,61.9497,0.000500,0
37.5000,136.925,61.8301,0.000500,0
37.5500,136.925,61.7202,0.000500,0
37.6000,136.925,61.6206,0.000500,0
37.6500,136.925,61.5322,0.000500,0
37.7000,136.925,61.4554,0.000500,0
37.7500,136.925,61.3910,0.000500,0
37.8000,136.925,61.3393,0.000500,0
37.8500,136.925,61.3008,0.000500,0
37.9000,136.925,61.2756,0.000500,0
37.9500,136.925,61.2641,0.000500,0
38.0000,136.925,61.2662,0.000500,0
38.0500,136.925,61.2820,0.000500,0
38.1000,136.925,61.3114,0.000500,0
38.1500,136.925,61.3540,0.000500,0
38.2000,136.925,61.4097,0.000500,0
38.2500,136.925,61.4781,0.000500,0
38.3000,136.925,61.5585,0.000500,0
38.3500,136.925,61.6505,0.000500,0
38.4000,136.925,61.7534,0.000500,0
38.4500,136.925,61.8665,0.000500,0
38.5000,136.925,61.9888,0.000500,0
38.5500,136.925,62.1196,0.000500,0
38.6000,136.925,62.2579,0.000500,0
38.6500,136.925,62.4027,0.000500,0
38.7000,136.925,62.5530,0.000500,0
38.7500,136.925,62.7076,0.000500,0
38.8000,136.925,62.8655,0.000500,0
38.8500,136.925,63.0254,0.000500,0
38.9000,136.925,63.1864,0.000500,0
38.9500,136.925,63.3471,0.000500,0
39.0000,136.925,63.5065,0.000500,0
39.0500,136.925,63.6633,0.000500,0
39.1000,136.925,63.8166,0.000500,0
39.1500,136.925,63.9650,0.000500,0
39.2000,136.925,64.1076,0.000500,0
39.2500,136.925,64.2434,0.000500,0
39.3000,136.925,64.3713,0.000500,0
39.3500,136.925,64.4905,0.000500,0
39.4000,136.925,64.6001,0.000500,0
39.4500,136.925,64.6992,0.000500,0
39.5000,136.925,64.7872,0.000500,0
39.5500,136.925,64.8635,0.000500,0
39.6000,136.925,64.9274,0.000500,0
39.6500,136.925,64.9785,0.000500,0
39.7000,136.925,65.0166,0.000500,0
39.7500,136.925,65.0411,0.000500,0
39.8000,136.925,65.0521,0.000500,0
39.8500,136.925,65.0495,0.000500,0
39.9000,136.925,65.0331,0.000500,0
39.9500,136.925,65.0032,0.000500,0
40.0000,136.925,64.9600,0.000500,0
40.0500,136.925,64.9038,0.000500,0
40.1000,136.925,64.8350,0.000500,0
40.1500,136.925,64.7541,0.000500,0
40.2000,136.925,64.6616,0.000500,0
40.2500,136.925,64.5583,0.000500,0
40.3000,136.925,64.4449,0.000500,0
40.3500,136.925,64.3222,0.000500,0
40.4000,136.925,64.1911,0.000500,0
40.4500,136.925,64.0525,0.000500,0
40.5000,136.925,63.9074,0.000500,0
40.5500,136.925,63.7570,0.000500,0
40.6000,136.925,63.6022,0.000500,0
40.6500,136.925,63.4442,0.000500,0
40.7000,136.925,63.2842,0.000500,0
40.7500,136.925,63.1232,0.000500,0
40.8000,136.925,62.9625,0.000500,0
40.8500,136.925,62.8032,0.000500,0
40.9000,136.925,62.6465,0.000500,0
40.9500,136.925,62.4935,0.000500,0
41.0000,136.925,62.3452,0.000500,0
41.0500,136.925,62.2028,0.000500,0
41.1000,136.925,62.0674,0.000500,0
41.1500,136.925,61.9398,0.000500,0
41.2000,136.925,61.8210,0.000500,0
41.2500,136.925,61.7118,0.000500,0
41.3000,136.925,61.6131,0.000500,0
41.3500,136.925,61.5256,0.000500,0
41.4000,136.925,61.4498,0.000500,0
41.4500,136.925,61.3864,0.000500,0
41.5000,136.925,61.3357,0.000500,0
41.5500,136.925,61.2983,0.000500,0
41.6000,136.925,61.2742,0.000500,0
41.6500,136.925,61.2638,0.000500,0
41.7000,136.925,61.2670,0.000500,0
41.7500,136.925,61.2839,0.000500,0
41.8000,136.925,61.3143,0.000500,0
41.8500,136.925,61.3580,0.000500,0
41.9000,136.925,61.4148,0.000500,0
41.9500,136.925,61.4841,0.000500,0
42.0000,136.925,61.5655,0.000500,0
42.0500,136.925,61.6584,0.000500,0
42.1000,136.925,61.7621,0.000500,0
42.1500,136.925,61.8759,0.000500,0
42.2000,136.925,61.9990,0.000500,0
42.2500,136.925,62.1304,0.000500,0
42.3000,136.925,62.2693,0.000500,0
42.3500,136.925,62.4146,0.000500,0
42.4000,136.925,62.5652,0.000500,0
42.4500,136.925,62.7201,0.000500,0
42.5000,136.925,62.8782,0.000500,0
42.5500,136.925,63.0383,0.000500,0
42.6000,136.925,63.1993,0.000500,0
42.6500,136.925,63.3600,0.000500,0
42.7000,136.925,63.5192,0.000500,0
42.7500,136.925,63.6758,0.000500,0
42.8000,136.925,63.8287,0.000500,0
42.8500,136.925,63.9767,0.000500,0
42.9000,136.925,64.1188,0.000500,0
42.9500,136.925,64.2540,0.000500,0
43.0000,136.925,64.3812,0.000500,0
43.0500,136.925,64.4997,0.000500,0
43.1000,136.925,64.6084,0.000500,0
43.1500,136.925,64.7067,0.000500,0
43.2000,136.925,64.7938,0.000500,0
43.2500,136.925,64.8690,0.000500,0
43.3000,136.925,64.9320,0.000500,0
43.3500,136.925,64.9821,0.000500,0
43.4000,141.380,35.3875,0.080000,1
43.4500,141.380,35.3209,0.080000,0
43.5000,141.380,35.2496,0.080000,0
43.5500,141.380,35.1741,0.080000,0
43.6000,141.380,35.0950,0.080000,0
43.6500,141.380,35.0128,0.080000,0
43.7000,141.380,34.9282,0.080000,0
43.7500,141.380,34.8417,0.080000,0
43.8000,141.380,34.7540,0.080000,0
43.8500,141.380,34.6656,0.000500,0
43.9000,141.380,34.5774,0.000500,0
43.9500,141.380,34.4897,0.000500,0
44.0000,141.380,34.4035,0.000500,0
44.0500,141.380,34.3191,0.000500,0
44.1000,141.380,34.2373,0.000500,0
44.1500,141.380,34.1586,0.000500,0
44.2000,141.380,34.0836,0.000500,0
44.2500,141.380,34.0128,0.000500,0
44.3000,141.380,33.9468,0.000500,0
44.3500,141.380,33.8861,0.000500,0
44.4000,141.380,33.8310,0.000500,0
44.4500,141.380,33.7819,0.000500,0
44.5000,141.380,33.7393,0.000500,0
44.5500,141.380,33.7034,0.000500,0
44.6000,141.380,33.6745,0.000500,0
44.6500,141.380,33.6528,0.000500,0
44.7000,141.380,33.6385,0.000500,0
44.7500,141.380,33.6316,0.000500,0
44.8000,141.380,33.6322,0.000500,0
44.8500,141.380,33.6403,0.000500,0
44.9000,141.380,33.6558,0.000500,0
44.9500,141.380,33.6787,0.000500,0
45.0000,141.380,33.7088,0.000500,0
45.0500,141.380,33.7458,0.000500,0
45.1000,141.380,33.7894,0.000500,0
45.1500,141.380,33.8395,0.000500,0
45.2000,141.380,33.8955,0.000500,0
45.2500,141.380,33.9572,0.000500,0
45.3000,141.380,34.0240,0.000500,0
45.3500,141.380,34.0955,0.000500,0
45.4000,141.380,34.1711,0.000500,0
45.4500,141.380,34.2503,0.000500,0
45.5000,141.380,34.3326,0.000500,0
45.5500,141.380,34.4173,0.000500,0
45.6000,141.380,34.5039,0.000500,0
45.6500,141.380,34.5916,0.000500,0
45.7000,141.380,34.6800,0.000500,0
45.7500,141.380,34.7682,0.000500,0
45.8000,141.380,34.8558,0.000500,0
45.8500,141.380,34.9420,0.000500,0
45.9000,141.380,35.0263,0.000500,0
45.9500,141.380,35.1080,0.000500,0
46.0000,141.380,35.1866,0.000500,0
46.0500,141.380,35.2614,0.000500,0
46.1000,141.380,35.3320,0.000500,0
46.1500,141.380,35.3978,0.000500,0
46.2000,141.380,35.4583,0.000500,0
46.2500,141.380,35.5132,0.000500,0
46.3000,141.380,35.5620,0.000500,0
46.3500,141.380,35.6043,0.000500,0
46.4000,141.380,35.6399,0.000500,0
46.4500,141.380,35.6686,0.000500,0
46.5000,141.380,35.6900,0.000500,0
46.5500,141.380,35.7040,0.000500,0
46.6000,141.380,35.7106,0.000500,0
46.6500,141.380,35.7097,0.000500,0
46.7000,141.380,35.7013,0.000500,0
46.7500,141.380,35.6855,0.000500,0
46.8000,141.380,35.6623,0.000500,0
46.8500,141.380,35.6319,0.000500,0
46.9000,141.380,35.5947,0.000500,0
46.9500,141.380,35.5507,0.000500,0
47.0000,141.380,35.5004,0.000500,0
47.0500,141.380,35.4442,0.000500,0
47.1000,141.380,35.3823,0.000500,0
47.1500,141.380,35.3153,0.000500,0
47.2000,141.380,35.2437,0.000500,0
47.2500,141.380,35.1679,0.000500,0
47.3000,141.380,35.0885,0.000500,0
47.3500,141.380,35.0061,0.000500,0
47.4000,141.380,34.9213,0.000500,0
47.4500,141.380,34.8347,0.000500,0
47.5000,141.380,34.7469,0.000500,0
47.5500,141.380,34.6586,0.000500,0
47.6000,141.380,34.5703,0.000500,0
47.6500,141.380,34.4828,0.000500,0
47.7000,141.380,34.3966,0.000500,0
47.7500,141.380,34.3124,0.000500,0
47.8000,141.380,34.2308,0.000500,0
47.8500,141.380,34.1524,0.000500,0
47.9000,141.380,34.0777,0.000500,0
47.9500,141.380,34.0073,0.000500,0
48.0000,141.380,33.9418,0.000500,0
48.0500,141.380,33.8814,0.000500,0
48.1000,141.380,33.8268,0.000500,0
48.1500,141.380,33.7783,0.000500,0
48.2000,141.380,33.7362,0.000500,0
48.2500,141.380,33.7008,0.000500,0
48.3000,141.380,33.6725,0.000500,0
48.3500,141.380,33.6514,0.000500,0
48.4000,141.380,33.6376,0.000500,0
48.4500,141.380,33.6313,0.000500,0
48.5000,141.380,33.6325,0.000500,0
48.5500,141.380,33.6413,0.000500,0
48.6000,141.380,33.6574,0.000500,0
48.6500,141.380,33.6809,0.000500,0
48.7000,141.380,33.7115,0.000500,0
48.7500,141.380,33.7490,0.000500,0
48.8000,141.380,33.7932,0.000500,0
48.8500,141.380,33.8438,0.000500,0
48.9000,141.380,33.9003,0.000500,0
48.9500,141.380,33.9623,0.000500,0
49.0000,141.380,34.0295,0.000500,0
49.0500,141.380,34.1014,0.000500,0
49.1000,141.380,34.1773,0.000500,0
49.1500,141.380,34.2568,0.000500,0
49.2000,141.380,34.3393,0.000500,0
49.2500,141.380,34.4242,0.000500,0
49.3000,141.380,34.5109,0.000500,0
49.3500,141.380,34.5987,0.000500,0
49.4000,141.380,34.6871,0.000500,0
49.4500,141.380,34.7753,0.000500,0
49.5000,141.380,34.8628,0.000500,0
49.5500,141.380,34.9489,0.000500,0
49.6000,141.380,35.0330,0.000500,0
49.6500,141.380,35.1144,0.000500,0
49.7000,141.380,35.1927,0.000500,0
49.7500,141.380,35.2672,0.000500,0
49.8000,141.380,35.3374,0.000500,0
49.8500,141.380,35.4028,0.000500,0
49.9000,141.380,35.4629,0.000500,0
49.9500,141.380,35.5173,0.000500,0
50.0000,141.380,35.5656,0.000500,0
50.0500,141.380,35.6074,0.000500,0
50.1000,141.380,35.6425,0.000500,0
50.1500,141.380,35.6705,0.000500,0
50.2000,141.380,35.6914,0.000500,0
50.2500,141.380,35.7048,0.000500,0
50.3000,141.380,35.7108,0.000500,0
50.3500,141.380,35.7093,0.000500,0
50.4000,141.380,35.7003,0.000500,0
50.4500,141.380,35.6839,0.000500,0
50.5000,141.380,35.6601,0.000500,0
50.5500,141.380,35.6292,0.000500,0
50.6000,141.380,35.5914,0.000500,0
50.6500,141.380,35.5469,0.000500,0
50.7000,141.380,35.4962,0.000500,0
50.7500,141.380,35.4394,0.000500,0
50.8000,141.380,35.3771,0.000500,0
50.8500,141.380,35.3097,0.000500,0
50.9000,141.380,35.2377,0.000500,0
50.9500,141.380,35.1616,0.000500,0
51.0000,141.380,35.0820,0.000500,0
51.0500,141.380,34.9994,0.000500,0
51.1000,141.380,34.9144,0.000500,0
51.1500,141.380,34.8277,0.000500,0
51.2000,141.380,34.7398,0.000500,0
51.2500,141.380,34.6515,0.000500,0
51.3000,141.380,34.5632,0.000500,0
51.3500,141.380,34.4758,0.000500,0
51.4000,141.380,34.3898,0.000500,0
51.4500,141.380,34.3058,0.000500,0
51.5000,141.380,34.2244,0.000500,0
51.5500,141.380,34.1463,0.000500,0
51.6000,141.380,34.0719,0.000500,0
51.6500,141.380,34.0019,0.000500,0
51.7000,141.380,33.9367,0.000500,0
51.7500,141.380,33.8768,0.000500,0
51.8000,141.380,33.8227,0.000500,0
51.8500,141.380,33.7746,0.000500,0
51.9000,141.380,33.7331,0.000500,0
51.9500,141.380,33.6983,0.000500,0
52.0000,141.380,33.6705,0.000500,0
52.0500,141.380,33.6500,0.000500,0
52.1000,141.380,33.6368,0.000500,0
52.1500,141.380,33.6312,0.000500,0
52.2000,141.380,33.6330,0.000500,0
52.2500,141.380,33.6423,0.000500,0
52.3000,141.380,33.6590,0.000500,0
52.3500,141.380,33.6831,0.000500,0
52.4000,141.380,33.7142,0.000500,0
52.4500,141.380,33.7523,0.000500,0
52.5000,141.380,33.7970,0.000500,0
52.5500,141.380,33.8481,0.000500,0
52.6000,141.380,33.9050,0.000500,0
52.6500,141.380,33.9676,0.000500,0
52.7000,141.380,34.0351,0.000500,0
52.7500,141.380,34.1073,0.000500,0
52.8000,141.380,34.1836,0.000500,0
52.8500,141.380,34.2633,0.000500,0
52.9000,141.380,34.3460,0.000500,0
52.9500,141.380,34.4311,0.000500,0
53.0000,141.380,34.5179,0.000500,0
53.0500,141.380,34.6058,0.000500,0
53.1000,141.380,34.6941,0.000500,0
53.1500,141.380,34.7823,0.000500,0
53.2000,141.380,34.8697,0.000500,0
53.2500,141.380,34.9557,0.000500,0
53.3000,141.380,35.0396,0.000500,0
53.3500,141.380,35.1208,0.000500,0
53.4000,141.380,35.1988,0.000500,0
53.4500,141.380,35.2730,0.000500,0
53.5000,141.380,35.3429,0.000500,0
53.5500,141.380,35.4079,0.000500,0
53.6000,141.380,35.4675,0.000500,0
53.6500,141.380,35.5214,0.000500,0
53.7000,141.380,35.5692,0.000500,0
53.7500,141.380,35.6105,0.000500,0
53.8000,141.380,35.6450,0.000500,0
53.8500,141.380,35.6725,0.000500,0
53.9000,141.380,35.6927,0.000500,0
53.9500,141.380,35.7056,0.000500,0
54.0000,141.380,35.7110,0.000500,0
54.0500,141.380,35.7089,0.000500,0
54.1000,141.380,35.6993,0.000500,0
54.1500,141.380,35.6822,0.000500,0
54.2000,141.380,35.6579,0.000500,0
54.2500,141.380,35.6264,0.000500,0
54.3000,141.380,35.5881,0.000500,0
54.3500,141.380,35.5431,0.000500,0
54.4000,141.380,35.4918,0.000500,0
54.4500,141.380,35.4346,0.000500,0
54.5000,141.380,35.3719,0.000500,0
54.5500,141.380,35.3041,0.000500,0
54.6000,141.380,35.2318,0.000500,0
54.6500,141.380,35.1554,0.000500,0
54.7000,141.380,35.0755,0.000500,0
54.7500,141.380,34.9927,0.000500,0
54.8000,141.380,34.9075,0.000500,0
54.8500,141.380,34.8207,0.000500,0
54.9000,141.380,34.7328,0.000500,0
54.9500,141.380,34.6444,0.000500,0
55.0000,141.380,34.5562,0.000500,0
55.0500,141.380,34.4688,0.000500,0
55.1000,141.380,34.3830,0.000500,0
55.1500,141.380,34.2991,0.000500,0
55.2000,141.380,34.2180,0.000500,0
55.2500,141.380,34.1402,0.000500,0
55.3000,141.380,34.0661,0.000500,0
55.3500,141.380,33.9965,0.000500,0
55.4000,141.380,33.9317,0.000500,0
55.4500,141.380,33.8723,0.000500,0
55.5000,141.380,33.8186,0.000500,0
55.5500,141.380,33.7711,0.000500,0
55.6000,141.380,33.7300,0.000500,0
55.6500,141.380,33.6958,0.000500,0
55.7000,141.380,33.6686,0.000500,0
55.7500,141.380,33.6487,0.000500,0
55.8000,141.380,33.6361,0.000500,0
55.8500,141.380,33.6310,0.000500,0
55.9000,141.380,33.6334,0.000500,0
55.9500,141.380,33.6433,0.000500,0
56.0000,141.380,33.6607,0.000500,0
56.0500,141.380,33.6853,0.000500,0
56.1000,141.380,33.7170,0.000500,0
56.1500,141.380,33.7557,0.000500,0
56.2000,141.380,33.8009,0.000500,0
56.2500,141.380,33.8524,0.000500,0
56.3000,141.380,33.9099,0.000500,0
56.3500,141.380,33.9728,0.000500,0
56.4000,141.380,34.0408,0.000500,0
56.4500,141.380,34.1133,0.000500,0
56.5000,141.380,34.1898,0.000500,0
56.5500,141.380,34.2699,0.000500,0
56.6000,141.380,34.3528,0.000500,0
56.6500,141.380,34.4380,0.000500,0
56.7000,141.380,34.5249,0.000500,0
56.7500,141.380,34.6129,0.000500,0
56.8000,141.380,34.7012,0.000500,0
56.8500,141.380,34.7894,0.000500,0
56.9000,141.380,34.8767,0.000500,0
56.9500,141.380,34.9625,0.000500,0
57.0000,141.380,35.0462,0.000500,0
57.0500,141.380,35.1272,0.000500,0
57.1000,141.380,35.2049,0.000500,0
57.1500,141.380,35.2788,0.000500,0
57.2000,141.380,35.3483,0.000500,0
57.2500,141.380,35.4128,0.000500,0
57.3000,141.380,35.4721,0.000500,0
57.3500,141.380,35.5255,0.000500,0
57.4000,141.380,35.5728,0.000500,0
57.4500,141.380,35.6135,0.000500,0
57.5000,141.380,35.6475,0.000500,0
57.5500,141.380,35.6744,0.000500,0
57.6000,141.380,35.6940,0.000500,0
57.6500,141.380,35.7063,0.000500,0
57.7000,141.380,35.7111,0.000500,0
57.7500,141.380,35.7084,0.000500,0
57.8000,141.380,35.6982,0.000500,0
57.8500,141.380,35.6805,0.000500,0
57.9000,141.380,35.6556,0.000500,0
57.9500,141.380,35.6236,0.000500,0
58.0000,141.380,35.5847,0.000500,0
58.0500,141.380,35.5392,0.000500,0
58.1000,141.380,35.4874,0.000500,0
58.1500,141.380,35.4298,0.000500,0
58.2000,141.380,35.3666,0.000500,0
58.2500,141.380,35.2985,0.000500,0
58.3000,141.380,35.2258,0.000500,0
58.3500,141.380,35.1491,0.000500,0
58.4000,111.682,100.8791,0.080000,1
58.4500,111.682,100.6708,0.080000,0
58.5000,111.682,100.4767,0.080000,0
58.5500,111.682,100.2982,0.080000,0
58.6000,111.682,100.1365,0.080000,0
58.6500,111.682,99.9930,0.080000,0
58.7000,111.682,99.8685,0.080000,0
58.7500,111.682,99.7640,0.080000,0
58.8000,111.682,99.6802,0.080000,0
58.8500,111.682,99.6178,0.000500,0
58.9000,111.682,99.5772,0.000500,0
58.9500,111.682,99.5587,0.000500,0
59.0000,111.682,99.5624,0.000500,0
59.0500,111.682,99.5883,0.000500,0
59.1000,111.682,99.6362,0.000500,0
59.1500,111.682,99.7058,0.000500,0
59.2000,111.682,99.7965,0.000500,0
59.2500,111.682,99.9077,0.000500,0
59.3000,111.682,100.0387,0.000500,0
59.3500,111.682,100.1884,0.000500,0
59.4000,111.682,100.3558,0.000500,0
59.4500,111.682,100.5396,0.000500,0
59.5000,111.682,100.7386,0.000500,0
59.5500,111.682,100.9513,0.000500,0
59.6000,111.682,101.1762,0.000500,0
59.6500,111.682,101.4116,0.000500,0
59.7000,111.682,101.6558,0.000500,0
59.7500,111.682,101.9072,0.000500,0
59.8000,111.682,102.1638,0.000500,0
59.8500,111.682,102.4238,0.000500,0
59.9000,111.682,102.6853,0.000500,0
59.9500,111.682,102.9465,0.000500,0
60.0000,111.682,103.2055,0.000500,0
60.0500,111.682,103.4603,0.000500,0
60.1000,111.682,103.7093,0.000500,0
60.1500,111.682,103.9504,0.000500,0
60.2000,111.682,104.1821,0.000500,0
60.2500,111.682,104.4026,0.000500,0
60.3000,111.682,104.6104,0.000500,0
60.3500,111.682,104.8039,0.000500,0
60.4000,111.682,104.9817,0.000500,0
60.4500,111.682,105.1426,0.000500,0
60.5000,111.682,105.2855,0.000500,0
60.5500,111.682,105.4092,0.000500,0
60.6000,111.682,105.5128,0.000500,0
60.6500,111.682,105.5958,0.000500,0
60.7000,111.682,105.6573,0.000500,0
60.7500,111.682,105.6970,0.000500,0
60.8000,111.682,105.7147,0.000500,0
60.8500,111.682,105.7101,0.000500,0
60.9000,111.682,105.6833,0.000500,0
60.9500,111.682,105.6345,0.000500,0
61.0000,111.682,105.5641,0.000500,0
61.0500,111.682,105.4725,0.000500,0
61.1000,111.682,105.3605,0.000500,0
61.1500,111.682,105.2287,0.000500,0
61.2000,111.682,105.0783,0.000500,0
61.2500,111.682,104.9102,0.000500,0
61.3000,111.682,104.7258,0.000500,0
61.3500,111.682,104.5262,0.000500,0
61.4000,111.682,104.3130,0.000500,0
61.4500,111.682,104.0877,0.000500,0
61.5000,111.682,103.8519,0.000500,0
61.5500,111.682,103.6073,0.000500,0
61.6000,111.682,103.3557,0.000500,0
61.6500,111.682,103.0989,0.000500,0
61.7000,111.682,102.8388,0.000500,0
61.7500,111.682,102.5772,0.000500,0
61.8000,111.682,102.3161,0.000500,0
61.8500,111.682,102.0573,0.000500,0
61.9000,111.682,101.8026,0.000500,0
61.9500,111.682,101.5540,0.000500,0
62.0000,111.682,101.3132,0.000500,0
62.0500,111.682,101.0819,0.000500,0
62.1000,111.682,100.8619,0.000500,0
62.1500,111.682,100.6547,0.000500,0
62.2000,111.682,100.4618,0.000500,0
62.2500,111.682,100.2846,0.000500,0
62.3000,111.682,100.1243,0.000500,0
62.3500,111.682,99.9823,0.000500,0
62.4000,111.682,99.8594,0.000500,0
62.4500,111.682,99.7565,0.000500,0
62.5000,111.682,99.6744,0.000500,0
62.5500,111.682,99.6137,0.000500,0
62.6000,111.682,99.5749,0.000500,0
62.6500,111.682,99.5582,0.000500,0
62.7000,111.682,99.5636,0.000500,0
62.7500,111.682,99.5913,0.000500,0
62.8000,111.682,99.6410,0.000500,0
62.8500,111.682,99.7123,0.000500,0
62.9000,111.682,99.8047,0.000500,0
62.9500,111.682,99.9175,0.000500,0
63.0000,111.682,100.0500,0.000500,0
63.0500,111.682,100.2012,0.000500,0
63.1000,111.682,100.3699,0.000500,0
63.1500,111.682,100.5550,0.000500,0
63.2000,111.682,100.7552,0.000500,0
63.2500,111.682,100.9689,0.000500,0
63.3000,111.682,101.1947,0.000500,0
63.3500,111.682,101.4309,0.000500,0
63.4000,111.682,101.6757,0.000500,0
63.4500,111.682,101.9276,0.000500,0
63.5000,111.682,102.1845,0.000500,0
63.5500,111.682,102.4447,0.000500,0
63.6000,111.682,102.7063,0.000500,0
63.6500,111.682,102.9674,0.000500,0
63.7000,111.682,103.2261,0.000500,0
63.7500,111.682,103.4805,0.000500,0
63.8000,111.682,103.7289,0.000500,0
63.8500,111.682,103.9694,0.000500,0
63.9000,111.682,104.2002,0.000500,0
63.9500,111.682,104.4197,0.000500,0
64.0000,111.682,104.6264,0.000500,0
64.0500,111.682,104.8187,0.000500,0
64.1000,111.682,104.9953,0.000500,0
64.1500,111.682,105.1548,0.000500,0
64.2000,111.682,105.2961,0.000500,0
64.2500,111.682,105.4182,0.000500,0
64.3000,111.682,105.5203,0.000500,0
64.3500,111.682,105.6015,0.000500,0
64.4000,111.682,105.6613,0.000500,0
64.4500,111.682,105.6993,0.000500,0
64.5000,111.682,105.7151,0.000500,0
64.5500,111.682,105.7087,0.000500,0
64.6000,111.682,105.6802,0.000500,0
64.6500,111.682,105.6297,0.000500,0
64.7000,111.682,105.5575,0.000500,0
64.7500,111.682,105.4643,0.000500,0
64.8000,111.682,105.3506,0.000500,0
64.8500,111.682,105.2174,0.000500,0
64.9000,111.682,105.0655,0.000500,0
64.9500,111.682,104.8960,0.000500,0
65.0000,111.682,104.7103,0.000500,0
65.0500,111.682,104.5096,0.000500,0
65.1000,111.682,104.2953,0.000500,0
65.1500,111.682,104.0691,0.000500,0
65.2000,111.682,103.8326,0.000500,0
65.2500,111.682,103.5874,0.000500,0
65.3000,111.682,103.3353,0.000500,0
65.3500,111.682,103.0782,0.000500,0
65.4000,111.682,102.8179,0.000500,0
65.4500,111.682,102.5563,0.000500,0
65.5000,111.682,102.2952,0.000500,0
65.5500,111.682,102.0367,0.000500,0
65.6000,111.682,101.7824,0.000500,0
65.6500,111.682,101.5344,0.000500,0
65.7000,111.682,101.2943,0.000500,0
65.7500,111.682,101.0638,0.000500,0
65.8000,111.682,100.8448,0.000500,0
65.8500,111.682,100.6387,0.000500,0
65.9000,111.682,100.4470,0.000500,0
65.9500,111.682,100.2711,0.000500,0
66.0000,111.682,100.1123,0.000500,0
66.0500,111.682,99.9717,0.000500,0
66.1000,111.682,99.8504,0.000500,0
66.1500,111.682,99.7491,0.000500,0
66.2000,111.682,99.6688,0.000500,0
66.2500,111.682,99.6098,0.000500,0
66.3000,111.682,99.5727,0.000500,0
66.3500,111.682,99.5578,0.000500,0
