t_s,rtt_ms,capacity_mbps,loss_p,reconfig
33.1500,47.487,88.3372,0.000500,0
33.2000,47.487,88.1237,0.000500,0
33.2500,47.487,87.9055,0.000500,0
33.3000,47.487,87.6842,0.000500,0
33.3500,47.487,87.4614,0.000500,0
33.4000,47.487,87.2387,0.000500,0
33.4500,47.487,87.0176,0.000500,0
33.5000,47.487,86.7999,0.000500,0
33.5500,47.487,86.5870,0.000500,0
33.6000,47.487,86.3805,0.000500,0
33.6500,47.487,86.1819,0.000500,0
33.7000,47.487,85.9927,0.000500,0
33.7500,47.487,85.8141,0.000500,0
33.8000,47.487,85.6475,0.000500,0
33.8500,47.487,85.4941,0.000500,0
33.9000,47.487,85.3550,0.000500,0
33.9500,47.487,85.2312,0.000500,0
34.0000,47.487,85.1236,0.000500,0
34.0500,47.487,85.0330,0.000500,0
34.1000,47.487,84.9600,0.000500,0
34.1500,47.487,84.9051,0.000500,0
34.2000,47.487,84.8688,0.000500,0
34.2500,47.487,84.8513,0.000500,0
34.3000,47.487,84.8528,0.000500,0
34.3500,47.487,84.8731,0.000500,0
34.4000,47.487,84.9123,0.000500,0
34.4500,47.487,84.9699,0.000500,0
34.5000,47.487,85.0456,0.000500,0
34.5500,47.487,85.1389,0.000500,0
34.6000,47.487,85.2490,0.000500,0
34.6500,47.487,85.3752,0.000500,0
34.7000,47.487,85.5165,0.000500,0
34.7500,47.487,85.6720,0.000500,0
34.8000,47.487,85.8404,0.000500,0
34.8500,47.487,86.0207,0.000500,0
34.9000,47.487,86.2115,0.000500,0
34.9500,47.487,86.4113,0.000500,0
35.0000,47.487,86.6189,0.000500,0
35.0500,47.487,86.8326,0.000500,0
35.1000,47.487,87.0510,0.000500,0
35.1500,47.487,87.2724,0.000500,0
35.2000,47.487,87.4952,0.000500,0
35.2500,47.487,87.7179,0.000500,0
35.3000,47.487,87.9389,0.000500,0
35.3500,47.487,88.1564,0.000500,0
35.4000,47.487,88.3691,0.000500,0
35.4500,47.487,88.5753,0.000500,0
35.5000,47.487,88.7735,0.000500,0
35.5500,47.487,88.9624,0.000500,0
35.6000,47.487,89.1405,0.000500,0
35.6500,47.487,89.3066,0.000500,0
35.7000,47.487,89.4594,0.000500,0
35.7500,47.487,89.5979,0.000500,0
35.8000,47.487,89.7211,0.000500,0
35.8500,47.487,89.8280,0.000500,0
35.9000,47.487,89.9179,0.000500,0
35.9500,47.487,89.9902,0.000500,0
36.0000,47.487,90.0444,0.000500,0
36.0500,47.487,90.0799,0.000500,0
36.1000,47.487,90.0967,0.000500,0
36.1500,47.487,90.0945,0.000500,0
36.2000,47.487,90.0733,0.000500,0
36.2500,47.487,90.0334,0.000500,0
36.3000,47.487,89.9751,0.000500,0
36.3500,47.487,89.8986,0.000500,0
36.4000,47.487,89.8047,0.000500,0
36.4500,47.487,89.6939,0.000500,0
36.5000,47.487,89.5671,0.000500,0
36.5500,47.487,89.4252,0.000500,0
36.6000,47.487,89.2692,0.000500,0
36.6500,47.487,89.1002,0.000500,0
36.7000,47.487,88.9195,0.000500,0
36.7500,47.487,88.7284,0.000500,0
36.8000,47.487,88.5282,0.000500,0
36.8500,47.487,88.3203,0.000500,0
36.9000,47.487,88.1064,0.000500,0
36.9500,47.487,87.8879,0.000500,0
37.0000,47.487,87.6664,0.000500,0
37.0500,47.487,87.4435,0.000500,0
37.1000,47.487,87.2209,0.000500,0
37.1500,47.487,87.0000,0.000500,0
37.2000,47.487,86.7826,0.000500,0
37.2500,47.487,86.5702,0.000500,0
37.3000,47.487,86.3643,0.000500,0
37.3500,47.487,86.1664,0.000500,0
37.4000,47.487,85.9779,0.000500,0
37.4500,47.487,85.8003,0.000500,0
37.5000,47.487,85.6347,0.000500,0
37.5500,47.487,85.4824,0.000500,0
37.6000,47.487,85.3445,0.000500,0
37.6500,47.487,85.2220,0.000500,0
37.7000,47.487,85.1157,0.000500,0
37.7500,47.487,85.0265,0.000500,0
37.8000,47.487,84.9549,0.000500,0
37.8500,47.487,84.9015,0.000500,0
37.9000,47.487,84.8667,0.000500,0
37.9500,47.487,84.8507,0.000500,0
38.0000,47.487,84.8537,0.000500,0
38.0500,47.487,84.8756,0.000500,0
38.1000,47.487,84.9162,0.000500,0
38.1500,47.487,84.9753,0.000500,0
38.2000,47.487,85.0525,0.000500,0
38.2500,47.487,85.1471,0.000500,0
38.3000,47.487,85.2585,0.000500,0
38.3500,47.487,85.3859,0.000500,0
38.4000,47.487,85.5284,0.000500,0
38.4500,47.487,85.6850,0.000500,0
38.5000,47.487,85.8545,0.000500,0
38.5500,47.487,86.0356,0.000500,0
38.6000,47.487,86.2272,0.000500,0
38.6500,47.487,86.4277,0.000500,0
38.7000,47.487,86.6358,0.000500,0
38.7500,47.487,86.8500,0.000500,0
38.8000,47.487,87.0686,0.000500,0
38.8500,47.487,87.2902,0.000500,0
38.9000,47.487,87.5131,0.000500,0
38.9500,47.487,87.7357,0.000500,0
39.0000,47.487,87.9565,0.000500,0
39.0500,47.487,88.1737,0.000500,0
39.1000,47.487,88.3859,0.000500,0
39.1500,47.487,88.5915,0.000500,0
39.2000,47.487,88.7890,0.000500,0
39.2500,47.487,88.9771,0.000500,0
39.3000,47.487,89.1543,0.000500,0
39.3500,47.487,89.3193,0.000500,0
39.4000,47.487,89.4710,0.000500,0
39.4500,47.487,89.6084,0.000500,0
39.5000,47.487,89.7302,0.000500,0
39.5500,47.487,89.8358,0.000500,0
39.6000,47.487,89.9244,0.000500,0
39.6500,47.487,89.9952,0.000500,0
39.7000,47.487,90.0479,0.000500,0
39.7500,47.487,90.0819,0.000500,0
39.8000,47.487,90.0972,0.000500,0
39.8500,47.487,90.0935,0.000500,0
39.9000,47.487,90.0708,0.000500,0
39.9500,47.487,90.0294,0.000500,0
40.0000,47.487,89.9696,0.000500,0
40.0500,47.487,89.8918,0.000500,0
40.1000,47.487,89.7964,0.000500,0
40.1500,47.487,89.6843,0.000500,0
40.2000,47.487,89.5563,0.000500,0
40.2500,47.487,89.4132,0.000500,0
40.3000,47.487,89.2561,0.000500,0
40.3500,47.487,89.0862,0.000500,0
40.4000,47.487,88.9046,0.000500,0
40.4500,47.487,88.7126,0.000500,0
40.5000,47.487,88.5118,0.000500,0
40.5500,47.487,88.3034,0.000500,0
40.6000,47.487,88.0890,0.000500,0
40.6500,47.487,87.8702,0.000500,0
40.7000,47.487,87.6486,0.000500,0
40.7500,47.487,87.4256,0.000500,0
40.8000,47.487,87.2031,0.000500,0
40.8500,47.487,86.9824,0.000500,0
40.9000,47.487,86.7654,0.000500,0
40.9500,47.487,86.5534,0.000500,0
41.0000,47.487,86.3481,0.000500,0
41.0500,47.487,86.1509,0.000500,0
41.1000,47.487,85.9633,0.000500,0
41.1500,47.487,85.7865,0.000500,0
41.2000,47.487,85.6220,0.000500,0
41.2500,47.487,85.4708,0.000500,0
41.3000,47.487,85.3341,0.000500,0
41.3500,47.487,85.2129,0.000500,0
41.4000,47.487,85.1079,0.000500,0
41.4500,47.487,85.0201,0.000500,0
41.5000,47.487,84.9500,0.000500,0
41.5500,47.487,84.8981,0.000500,0
41.6000,47.487,84.8647,0.000500,0
41.6500,47.487,84.8503,0.000500,0
41.7000,47.487,84.8548,0.000500,0
41.7500,47.487,84.8781,0.000500,0
41.8000,47.487,84.9203,0.000500,0
41.8500,47.487,84.9808,0.000500,0
41.9000,47.487,85.0594,0.000500,0
41.9500,47.487,85.1554,0.000500,0
42.0000,47.487,85.2682,0.000500,0
42.0500,47.487,85.3968,0.000500,0
42.1000,47.487,85.5405,0.000500,0
42.1500,47.487,85.6981,0.000500,0
42.2000,47.487,85.8686,0.000500,0
42.2500,47.487,86.0506,0.000500,0
42.3000,47.487,86.2429,0.000500,0
42.3500,47.487,86.4441,0.000500,0
42.4000,47.487,86.6528,0.000500,0
42.4500,47.487,86.8673,0.000500,0
42.5000,47.487,87.0863,0.000500,0
42.5500,47.487,87.3080,0.000500,0
42.6000,47.487,87.5310,0.000500,0
42.6500,47.487,87.7535,0.000500,0
42.7000,47.487,87.9740,0.000500,0
42.7500,47.487,88.1909,0.000500,0
42.8000,47.487,88.4026,0.000500,0
42.8500,47.487,88.6077,0.000500,0
42.9000,47.487,88.8045,0.000500,0
42.9500,47.487,88.9917,0.000500,0
43.0000,47.487,89.1680,0.000500,0
43.0500,47.487,89.3320,0.000500,0
43.1000,47.487,89.4826,0.000500,0
43.1500,47.487,89.6187,0.000500,0
43.2000,47.487,89.7393,0.000500,0
43.2500,47.487,89.8436,0.000500,0
43.3000,47.487,89.9307,0.000500,0
43.3500,47.487,90.0001,0.000500,0
43.4000,47.487,90.0513,0.000500,0
43.4500,47.487,90.0839,0.000500,0
43.5000,47.487,90.0976,0.000500,0
43.5500,47.487,90.0923,0.000500,0
43.6000,47.487,90.0682,0.000500,0
43.6500,47.487,90.0253,0.000500,0
43.7000,47.487,89.9640,0.000500,0
43.7500,47.487,89.8847,0.000500,0
43.8000,47.487,89.7881,0.000500,0
43.8500,47.487,89.6747,0.000500,0
43.9000,47.487,89.5454,0.000500,0
43.9500,47.487,89.4011,0.000500,0
44.0000,47.487,89.2430,0.000500,0
44.0500,47.487,89.0720,0.000500,0
44.1000,47.487,88.8895,0.000500,0
44.1500,47.487,88.6968,0.000500,0
44.2000,47.487,88.4953,0.000500,0
44.2500,47.487,88.2864,0.000500,0
44.3000,47.487,88.0716,0.000500,0
44.3500,47.487,87.8525,0.000500,0
44.4000,47.487,87.6307,0.000500,0
44.4500,47.487,87.4078,0.000500,0
44.5000,47.487,87.1853,0.000500,0
44.5500,47.487,86.9649,0.000500,0
44.6000,47.487,86.7482,0.000500,0
44.6500,47.487,86.5367,0.000500,0
44.7000,47.487,86.3320,0.000500,0
44.7500,47.487,86.1355,0.000500,0
44.8000,47.487,85.9487,0.000500,0
44.8500,47.487,85.7729,0.000500,0
44.9000,47.487,85.6094,0.000500,0
44.9500,47.487,85.4593,0.000500,0
45.0000,47.487,85.3238,0.000500,0
45.0500,47.487,85.2038,0.000500,0
45.1000,47.487,85.1003,0.000500,0
45.1500,91.000,54.7917,0.080000,1
45.2000,91.000,54.8825,0.080000,0
45.2500,91.000,54.9823,0.080000,0
45.3000,91.000,55.0904,0.080000,0
45.3500,91.000,55.2062,0.080000,0
45.4000,91.000,55.3286,0.080000,0
45.4500,91.000,55.4569,0.080000,0
45.5000,91.000,55.5902,0.080000,0
45.5500,91.000,55.7273,0.080000,0
45.6000,40.505,55.8675,0.000500,0
45.6500,40.505,56.0096,0.000500,0
45.7000,40.505,56.1526,0.000500,0
45.7500,40.505,56.2955,0.000500,0
45.8000,40.505,56.4373,0.000500,0
45.8500,40.505,56.5769,0.000500,0
45.9000,40.505,56.7134,0.000500,0
45.9500,40.505,56.8457,0.000500,0
46.0000,40.505,56.9729,0.000500,0
46.0500,40.505,57.0941,0.000500,0
46.1000,40.505,57.2083,0.000500,0
46.1500,40.505,57.3149,0.000500,0
46.2000,40.505,57.4129,0.000500,0
46.2500,40.505,57.5017,0.000500,0
46.3000,40.505,57.5807,0.000500,0
46.3500,40.505,57.6493,0.000500,0
46.4000,40.505,57.7070,0.000500,0
46.4500,40.505,57.7533,0.000500,0
46.5000,40.505,57.7880,0.000500,0
46.5500,40.505,57.8107,0.000500,0
46.6000,40.505,57.8214,0.000500,0
46.6500,40.505,57.8199,0.000500,0
46.7000,40.505,57.8063,0.000500,0
46.7500,40.505,57.7807,0.000500,0
46.8000,40.505,57.7431,0.000500,0
46.8500,40.505,57.6940,0.000500,0
46.9000,40.505,57.6337,0.000500,0
46.9500,40.505,57.5625,0.000500,0
47.0000,40.505,57.4811,0.000500,0
47.0500,40.505,57.3900,0.000500,0
47.1000,40.505,57.2898,0.000500,0
47.1500,40.505,57.1813,0.000500,0
47.2000,40.505,57.0653,0.000500,0
47.2500,40.505,56.9426,0.000500,0
47.3000,40.505,56.8141,0.000500,0
47.3500,40.505,56.6807,0.000500,0
47.4000,40.505,56.5434,0.000500,0
47.4500,40.505,56.4031,0.000500,0
47.5000,40.505,56.2610,0.000500,0
47.5500,40.505,56.1179,0.000500,0
47.6000,40.505,55.9750,0.000500,0
47.6500,40.505,55.8333,0.000500,0
47.7000,40.505,55.6938,0.000500,0
47.7500,40.505,55.5575,0.000500,0
47.8000,40.505,55.4254,0.000500,0
47.8500,40.505,55.2984,0.000500,0
47.9000,40.505,55.1775,0.000500,0
47.9500,40.505,55.0635,0.000500,0
48.0000,40.505,54.9573,0.000500,0
48.0500,40.505,54.8596,0.000500,0
48.1000,40.505,54.7712,0.000500,0
48.1500,40.505,54.6926,0.000500,0
48.2000,40.505,54.6244,0.000500,0
48.2500,40.505,54.5672,0.000500,0
48.3000,40.505,54.5214,0.000500,0
48.3500,40.505,54.4872,0.000500,0
48.4000,40.505,54.4649,0.000500,0
48.4500,40.505,54.4547,0.000500,0
48.5000,40.505,54.4567,0.000500,0
48.5500,40.505,54.4708,0.000500,0
48.6000,40.505,54.4969,0.000500,0
48.6500,40.505,54.5349,0.000500,0
48.7000,40.505,54.5845,0.000500,0
48.7500,40.505,54.6452,0.000500,0
48.8000,40.505,54.7168,0.000500,0
48.8500,40.505,54.7986,0.000500,0
48.9000,40.505,54.8901,0.000500,0
48.9500,40.505,54.9907,0.000500,0
49.0000,40.505,55.0995,0.000500,0
49.0500,40.505,55.2158,0.000500,0
49.1000,40.505,55.3387,0.000500,0
49.1500,40.505,55.4674,0.000500,0
49.2000,40.505,55.6010,0.000500,0
49.2500,40.505,55.7385,0.000500,0
49.3000,40.505,55.8788,0.000500,0
49.3500,40.505,56.0210,0.000500,0
49.4000,40.505,56.1641,0.000500,0
49.4500,40.505,56.3069,0.000500,0
49.5000,40.505,56.4486,0.000500,0
49.5500,40.505,56.5880,0.000500,0
49.6000,40.505,56.7242,0.000500,0
49.6500,40.505,56.8561,0.000500,0
49.7000,40.505,56.9828,0.000500,0
49.7500,40.505,57.1035,0.000500,0
49.8000,40.505,57.2172,0.000500,0
49.8500,40.505,57.3230,0.000500,0
49.9000,40.505,57.4204,0.000500,0
49.9500,40.505,57.5084,0.000500,0
50.0000,40.505,57.5866,0.000500,0
50.0500,40.505,57.6543,0.000500,0
50.1000,40.505,57.7111,0.000500,0
50.1500,40.505,57.7565,0.000500,0
50.2000,40.505,57.7902,0.000500,0
50.2500,40.505,57.8120,0.000500,0
50.3000,40.505,57.8217,0.000500,0
50.3500,40.505,57.8193,0.000500,0
50.4000,40.505,57.8047,0.000500,0
50.4500,40.505,57.7781,0.000500,0
50.5000,40.505,57.7396,0.000500,0
50.5500,40.505,57.6896,0.000500,0
50.6000,40.505,57.6284,0.000500,0
50.6500,40.505,57.5564,0.000500,0
50.7000,40.505,57.4741,0.000500,0
50.7500,40.505,57.3823,0.000500,0
50.8000,40.505,57.2814,0.000500,0
50.8500,40.505,57.1723,0.000500,0
50.9000,40.505,57.0557,0.000500,0
50.9500,40.505,56.9325,0.000500,0
51.0000,40.505,56.8036,0.000500,0
51.0500,40.505,56.6698,0.000500,0
51.1000,40.505,56.5322,0.000500,0
51.1500,40.505,56.3918,0.000500,0
51.2000,40.505,56.2495,0.000500,0
51.2500,40.505,56.1065,0.000500,0
51.3000,40.505,55.9636,0.000500,0
51.3500,40.505,55.8220,0.000500,0
51.4000,40.505,55.6827,0.000500,0
51.4500,40.505,55.5467,0.000500,0
51.5000,40.505,55.4150,0.000500,0
51.5500,40.505,55.2885,0.000500,0
51.6000,40.505,55.1681,0.000500,0
51.6500,40.505,55.0547,0.000500,0
51.7000,40.505,54.9492,0.000500,0
51.7500,40.505,54.8522,0.000500,0
51.8000,40.505,54.7645,0.000500,0
51.8500,40.505,54.6867,0.000500,0
51.9000,40.505,54.6194,0.000500,0
51.9500,40.505,54.5631,0.000500,0
52.0000,40.505,54.5182,0.000500,0
52.0500,40.505,54.4849,0.000500,0
52.1000,40.505,54.4636,0.000500,0
52.1500,40.505,54.4544,0.000500,0
52.2000,40.505,54.4573,0.000500,0
52.2500,40.505,54.4724,0.000500,0
52.3000,40.505,54.4995,0.000500,0
52.3500,40.505,54.5384,0.000500,0
52.4000,40.505,54.5889,0.000500,0
52.4500,40.505,54.6506,0.000500,0
52.5000,40.505,54.7230,0.000500,0
52.5500,40.505,54.8056,0.000500,0
52.6000,40.505,54.8979,0.000500,0
52.6500,40.505,54.9991,0.000500,0
52.7000,40.505,55.1085,0.000500,0
52.7500,40.505,55.2254,0.000500,0
52.8000,40.505,55.3488,0.000500,0
52.8500,40.505,55.4780,0.000500,0
52.9000,40.505,55.6119,0.000500,0
52.9500,40.505,55.7496,0.000500,0
53.0000,40.505,55.8902,0.000500,0
53.0500,40.505,56.0325,0.000500,0
53.1000,40.505,56.1756,0.000500,0
53.1500,40.505,56.3184,0.000500,0
53.2000,40.505,56.4599,0.000500,0
53.2500,40.505,56.5991,0.000500,0
53.3000,40.505,56.7349,0.000500,0
53.3500,40.505,56.8665,0.000500,0
53.4000,40.505,56.9928,0.000500,0
53.4500,40.505,57.1129,0.000500,0
53.5000,40.505,57.2259,0.000500,0
53.5500,40.505,57.3312,0.000500,0
53.6000,40.505,57.4278,0.000500,0
53.6500,40.505,57.5151,0.000500,0
53.7000,40.505,57.5924,0.000500,0
53.7500,40.505,57.6593,0.000500,0
53.8000,40.505,57.7152,0.000500,0
53.8500,40.505,57.7596,0.000500,0
53.9000,40.505,57.7924,0.000500,0
53.9500,40.505,57.8133,0.000500,0
54.0000,40.505,57.8220,0.000500,0
54.0500,40.505,57.8186,0.000500,0
54.1000,40.505,57.8030,0.000500,0
54.1500,40.505,57.7754,0.000500,0
54.2000,40.505,57.7360,0.000500,0
54.2500,40.505,57.6851,0.000500,0
54.3000,40.505,57.6230,0.000500,0
54.3500,40.505,57.5502,0.000500,0
54.4000,40.505,57.4671,0.000500,0
54.4500,40.505,57.3745,0.000500,0
54.5000,40.505,57.2730,0.000500,0
54.5500,40.505,57.1632,0.000500,0
54.6000,40.505,57.0461,0.000500,0
54.6500,40.505,56.9224,0.000500,0
54.7000,40.505,56.7930,0.000500,0
54.7500,40.505,56.6589,0.000500,0
54.8000,40.505,56.5211,0.000500,0
54.8500,40.505,56.3804,0.000500,0
54.9000,40.505,56.2381,0.000500,0
54.9500,40.505,56.0950,0.000500,0
55.0000,40.505,55.9522,0.000500,0
55.0500,40.505,55.8108,0.000500,0
55.1000,40.505,55.6717,0.000500,0
55.1500,40.505,55.5360,0.000500,0
55.2000,40.505,55.4046,0.000500,0
55.2500,40.505,55.2786,0.000500,0
55.3000,40.505,55.1587,0.000500,0
55.3500,40.505,55.0459,0.000500,0
55.4000,40.505,54.9411,0.000500,0
55.4500,40.505,54.8448,0.000500,0
55.5000,40.505,54.7579,0.000500,0
55.5500,40.505,54.6809,0.000500,0
55.6000,40.505,54.6145,0.000500,0
55.6500,40.505,54.5591,0.000500,0
55.7000,40.505,54.5151,0.000500,0
55.7500,40.505,54.4828,0.000500,0
55.8000,40.505,54.4624,0.000500,0
55.8500,40.505,54.4542,0.000500,0
55.9000,40.505,54.4581,0.000500,0
55.9500,40.505,54.4741,0.000500,0
56.0000,40.505,54.5022,0.000500,0
56.0500,40.505,54.5421,0.000500,0
56.1000,40.505,54.5935,0.000500,0
56.1500,40.505,54.6560,0.000500,0
56.2000,40.505,54.7293,0.000500,0
56.2500,40.505,54.8127,0.000500,0
56.3000,40.505,54.9057,0.000500,0
56.3500,40.505,55.0076,0.000500,0
56.4000,40.505,55.1176,0.000500,0
56.4500,40.505,55.2350,0.000500,0
56.5000,40.505,55.3590,0.000500,0
56.5500,40.505,55.4886,0.000500,0
56.6000,40.505,55.6228,0.000500,0
56.6500,40.505,55.7608,0.000500,0
56.7000,40.505,55.9015,0.000500,0
56.7500,40.505,56.0439,0.000500,0
56.8000,40.505,56.1870,0.000500,0
56.8500,40.505,56.3298,0.000500,0
56.9000,40.505,56.4711,0.000500,0
56.9500,40.505,56.6101,0.000500,0
57.0000,40.505,56.7456,0.000500,0
57.0500,40.505,56.8768,0.000500,0
57.1000,40.505,57.0026,0.000500,0
57.1500,40.505,57.1222,0.000500,0
57.2000,40.505,57.2347,0.000500,0
57.2500,40.505,57.3392,0.000500,0
57.3000,40.505,57.4351,0.000500,0
57.3500,40.505,57.5217,0.000500,0
57.4000,40.505,57.5982,0.000500,0
57.4500,40.505,57.6642,0.000500,0
57.5000,40.505,57.7192,0.000500,0
57.5500,40.505,57.7627,0.000500,0
57.6000,40.505,57.7945,0.000500,0
57.6500,40.505,57.8144,0.000500,0
57.7000,40.505,57.8222,0.000500,0
57.7500,40.505,57.8178,0.000500,0
57.8000,40.505,57.8012,0.000500,0
57.8500,40.505,57.7727,0.000500,0
57.9000,40.505,57.7324,0.000500,0
57.9500,40.505,57.6805,0.000500,0
58.0000,40.505,57.6175,0.000500,0
58.0500,40.505,57.5439,0.000500,0
58.1000,40.505,57.4600,0.000500,0
58.1500,40.505,57.3667,0.000500,0
58.2000,40.505,57.2644,0.000500,0
58.2500,40.505,57.1541,0.000500,0
58.3000,40.505,57.0364,0.000500,0
58.3500,40.505,56.9122,0.000500,0
58.4000,40.505,56.7824,0.000500,0
58.4500,40.505,56.6480,0.000500,0
58.5000,40.505,56.5099,0.000500,0
58.5500,40.505,56.3691,0.000500,0
58.6000,40.505,56.2266,0.000500,0
58.6500,40.505,56.0835,0.000500,0
58.7000,40.505,55.9408,0.000500,0
58.7500,40.505,55.7995,0.000500,0
58.8000,40.505,55.6607,0.000500,0
58.8500,40.505,55.5253,0.000500,0
58.9000,40.505,55.3943,0.000500,0
58.9500,40.505,55.2687,0.000500,0
59.0000,40.505,55.1494,0.000500,0
59.0500,40.505,55.0372,0.000500,0
59.1000,40.505,54.9330,0.000500,0
59.1500,40.505,54.8375,0.000500,0
59.2000,40.505,54.7513,0.000500,0
59.2500,40.505,54.6752,0.000500,0
59.3000,40.505,54.6097,0.000500,0
59.3500,40.505,54.5551,0.000500,0
59.4000,40.505,54.5121,0.000500,0
59.4500,40.505,54.4807,0.000500,0
59.5000,40.505,54.4613,0.000500,0
59.5500,40.505,54.4541,0.000500,0
59.6000,40.505,54.4589,0.000500,0
59.6500,121.438,120.4674,0.080000,1
59.7000,121.438,120.7575,0.080000,0
59.7500,121.438,121.0561,0.080000,0
59.8000,121.438,121.3609,0.080000,0
59.8500,121.438,121.6698,0.080000,0
59.9000,121.438,121.9805,0.080000,0
59.9500,121.438,122.2908,0.080000,0
60.0000,121.438,122.5984,0.080000,0
60.0500,121.438,122.9011,0.080000,0
60.1000,68.212,123.1968,0.000500,0
60.1500,68.212,123.4833,0.000500,0
60.2000,68.212,123.7585,0.000500,0
60.2500,68.212,124.0204,0.000500,0
60.3000,68.212,124.2672,0.000500,0
60.3500,68.212,124.4971,0.000500,0
60.4000,68.212,124.7084,0.000500,0
60.4500,68.212,124.8995,0.000500,0
60.5000,68.212,125.0692,0.000500,0
60.5500,68.212,125.2161,0.000500,0
60.6000,68.212,125.3393,0.000500,0
60.6500,68.212,125.4378,0.000500,0
60.7000,68.212,125.5109,0.000500,0
60.7500,68.212,125.5581,0.000500,0
60.8000,68.212,125.5791,0.000500,0
60.8500,68.212,125.5736,0.000500,0
60.9000,68.212,125.5418,0.000500,0
60.9500,68.212,125.4838,0.000500,0
61.0000,68.212,125.4002,0.000500,0
61.0500,68.212,125.2914,0.000500,0
61.1000,68.212,125.1583,0.000500,0
61.1500,68.212,125.0018,0.000500,0
61.2000,68.212,124.8231,0.000500,0
61.2500,68.212,124.6235,0.000500,0
61.3000,68.212,124.4043,0.000500,0
61.3500,68.212,124.1672,0.000500,0
61.4000,68.212,123.9140,0.000500,0
61.4500,68.212,123.6463,0.000500,0
61.5000,68.212,123.3662,0.000500,0
61.5500,68.212,123.0757,0.000500,0
61.6000,68.212,122.7768,0.000500,0
61.6500,68.212,122.4718,0.000500,0
61.7000,68.212,122.1628,0.000500,0
61.7500,68.212,121.8521,0.000500,0
61.8000,68.212,121.5419,0.000500,0
61.8500,68.212,121.2344,0.000500,0
61.9000,68.212,120.9319,0.000500,0
61.9500,68.212,120.6366,0.000500,0
62.0000,68.212,120.3505,0.000500,0
62.0500,68.212,120.0758,0.000500,0
62.1000,68.212,119.8144,0.000500,0
62.1500,68.212,119.5683,0.000500,0
62.2000,68.212,119.3391,0.000500,0
62.2500,68.212,119.1286,0.000500,0
62.3000,68.212,118.9383,0.000500,0
62.3500,68.212,118.7695,0.000500,0
62.4000,68.212,118.6235,0.000500,0
62.4500,68.212,118.5013,0.000500,0
62.5000,68.212,118.4038,0.000500,0
62.5500,68.212,118.3317,0.000500,0
62.6000,68.212,118.2856,0.000500,0
62.6500,68.212,118.2657,0.000500,0
62.7000,68.212,118.2722,0.000500,0
62.7500,68.212,118.3051,0.000500,0
62.8000,68.212,118.3641,0.000500,0
62.8500,68.212,118.4488,0.000500,0
62.9000,68.212,118.5585,0.000500,0
62.9500,68.212,118.6926,0.000500,0
63.0000,68.212,118.8500,0.000500,0
63.0500,68.212,119.0295,0.000500,0
63.1000,68.212,119.2300,0.000500,0
63.1500,68.212,119.4499,0.000500,0
63.2000,68.212,119.6876,0.000500,0
63.2500,68.212,119.9415,0.000500,0
63.3000,68.212,120.2097,0.000500,0
63.3500,68.212,120.4903,0.000500,0
63.4000,68.212,120.7812,0.000500,0
63.4500,68.212,121.0803,0.000500,0
63.5000,68.212,121.3856,0.000500,0
63.5500,68.212,121.6947,0.000500,0
63.6000,68.212,122.0054,0.000500,0
63.6500,68.212,122.3156,0.000500,0
63.7000,68.212,122.6229,0.000500,0
63.7500,68.212,122.9251,0.000500,0
63.8000,68.212,123.2201,0.000500,0
63.8500,68.212,123.5058,0.000500,0
63.9000,68.212,123.7800,0.000500,0
63.9500,68.212,124.0408,0.000500,0
64.0000,68.212,124.2863,0.000500,0
64.0500,68.212,124.5147,0.000500,0
64.1000,68.212,124.7245,0.000500,0
64.1500,68.212,124.9139,0.000500,0
64.2000,68.212,125.0818,0.000500,0
64.2500,68.212,125.2269,0.000500,0
64.3000,68.212,125.3481,0.000500,0
64.3500,68.212,125.4446,0.000500,0
64.4000,68.212,125.5157,0.000500,0
64.4500,68.212,125.5608,0.000500,0
64.5000,68.212,125.5796,0.000500,0
64.5500,68.212,125.5720,0.000500,0
64.6000,68.212,125.5381,0.000500,0
64.6500,68.212,125.4781,0.000500,0
64.7000,68.212,125.3924,0.000500,0
64.7500,68.212,125.2816,0.000500,0
64.8000,68.212,125.1466,0.000500,0
64.8500,68.212,124.9883,0.000500,0
64.9000,68.212,124.8079,0.000500,0
64.9500,68.212,124.6066,0.000500,0
65.0000,68.212,124.3859,0.000500,0
65.0500,68.212,124.1475,0.000500,0
65.1000,68.212,123.8930,0.000500,0
65.1500,68.212,123.6243,0.000500,0
65.2000,68.212,123.3433,0.000500,0
65.2500,68.212,123.0520,0.000500,0
65.3000,68.212,122.7526,0.000500,0
65.3500,68.212,122.4471,0.000500,0
65.4000,68.212,122.1379,0.000500,0
65.4500,68.212,121.8272,0.000500,0
65.5000,68.212,121.5171,0.000500,0
65.5500,68.212,121.2099,0.000500,0
65.6000,68.212,120.9079,0.000500,0
65.6500,68.212,120.6133,0.000500,0
65.7000,68.212,120.3280,0.000500,0
65.7500,68.212,120.0543,0.000500,0
65.8000,68.212,119.7941,0.000500,0
65.8500,68.212,119.5492,0.000500,0
65.9000,68.212,119.3215,0.000500,0
65.9500,68.212,119.1126,0.000500,0
66.0000,68.212,118.9239,0.000500,0
66.0500,68.212,118.7569,0.000500,0
66.1000,68.212,118.6128,0.000500,0
66.1500,68.212,118.4926,0.000500,0
66.2000,68.212,118.3971,0.000500,0
66.2500,68.212,118.3271,0.000500,0
66.3000,68.212,118.2830,0.000500,0
66.3500,68.212,118.2652,0.000500,0
